Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Fabrice,"Treason: Limited Series: ""Episode 1""",SFR STB7 Set Top Box,2023-02-03 15:32:07,FR,[]
Fabrice,"Alice in Borderland: Season 2: ""Episode 8""",SFR STB7 Set Top Box,2023-02-03 12:33:18,FR,[]
Fabrice,"Alice in Borderland: Season 2: ""Episode 7""",SFR STB7 Set Top Box,2023-02-03 12:12:45,FR,[]
Fabrice,"Alice in Borderland: Season 2: ""Episode 7""",SFR STB7 Set Top Box,2023-02-03 08:23:12,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":722000},{""eventType"":""playing"",""sessionOffsetMs"":5990,""mediaOffsetMs"":722000},{""eventType"":""playing"",""sessionOffsetMs"":20726,""mediaOffsetMs"":736736},{""eventType"":""playing"",""sessionOffsetMs"":26742,""mediaOffsetMs"":742752},{""eventType"":""playing"",""sessionOffsetMs"":34742,""mediaOffsetMs"":750752},{""eventType"":""playing"",""sessionOffsetMs"":40758,""mediaOffsetMs"":756768},{""eventType"":""paused"",""sessionOffsetMs"":119315,""mediaOffsetMs"":833150},{""eventType"":""playing"",""sessionOffsetMs"":1064019,""mediaOffsetMs"":833150},{""eventType"":""paused"",""sessionOffsetMs"":2546388,""mediaOffsetMs"":2315674},{""eventType"":""stopped"",""sessionOffsetMs"":6147871,""mediaOffsetMs"":2315674}]"
Fabrice,"Treason: Limited Series: ""Episode 1""",SFR STB7 Set Top Box,2023-02-02 18:31:17,FR,[]
Fabrice,Season 1 Main Character Intro Clip: The Longest Night,SFR STB7 Set Top Box,2023-02-02 18:29:28,FR,[]
Fabrice,Season 1 Relatable Clip: Cunk On Earth,SFR STB7 Set Top Box,2023-02-02 18:29:19,FR,[]
Fabrice,Season 1 Relatable Clip: Cunk On Earth,SFR STB7 Set Top Box,2023-02-02 18:29:08,FR,[]
Fabrice,Season 1 Relatable Clip: Cunk On Earth,SFR STB7 Set Top Box,2023-02-02 18:28:47,FR,[]
Fabrice,Teaser 2: You People,SFR STB7 Set Top Box,2023-02-02 09:10:52,FR,[]
Fabrice,You People,SFR STB7 Set Top Box,2023-02-02 09:10:42,FR,[]
Fabrice,The Bombardment,SFR STB7 Set Top Box,2023-02-02 09:09:49,FR,[]
Fabrice,"Alice in Borderland: Season 2: ""Episode 7""",SFR STB7 Set Top Box,2023-02-02 08:55:13,FR,[]
Fabrice,"Alice in Borderland: Season 2: ""Episode 6""",SFR STB7 Set Top Box,2023-02-02 05:56:35,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1456000},{""eventType"":""playing"",""sessionOffsetMs"":4573,""mediaOffsetMs"":1456000},{""eventType"":""playing"",""sessionOffsetMs"":22045,""mediaOffsetMs"":1473472},{""eventType"":""playing"",""sessionOffsetMs"":28061,""mediaOffsetMs"":1479488},{""eventType"":""playing"",""sessionOffsetMs"":36061,""mediaOffsetMs"":1487488},{""eventType"":""playing"",""sessionOffsetMs"":42077,""mediaOffsetMs"":1493504},{""eventType"":""stopped"",""sessionOffsetMs"":2824524,""mediaOffsetMs"":4275951}]"
Fabrice,Wasp Network_hook_05_16x9,SFR STB7 Set Top Box,2023-02-02 05:54:47,FR,"[{""eventType"":""start"",""sessionOffsetMs"":2155,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2993,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":86448,""mediaOffsetMs"":82666}]"
Fabrice,"Alice in Borderland: Season 2: ""Episode 6""",SFR STB7 Set Top Box,2023-02-01 11:04:09,FR,[]
Fabrice,Season 1 Trailer: Lockwood & Co,SFR STB7 Set Top Box,2023-02-01 08:50:17,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1692,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1692,""mediaOffsetMs"":0}]"
Fabrice,It Chapter Two,SFR STB7 Set Top Box,2023-02-01 07:59:57,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":7264000},{""eventType"":""playing"",""sessionOffsetMs"":6686,""mediaOffsetMs"":7264000},{""eventType"":""playing"",""sessionOffsetMs"":23966,""mediaOffsetMs"":7281280},{""eventType"":""paused"",""sessionOffsetMs"":28998,""mediaOffsetMs"":7282201},{""eventType"":""playing"",""sessionOffsetMs"":95698,""mediaOffsetMs"":7282201},{""eventType"":""playing"",""sessionOffsetMs"":100793,""mediaOffsetMs"":7287296},{""eventType"":""playing"",""sessionOffsetMs"":108793,""mediaOffsetMs"":7295296},{""eventType"":""playing"",""sessionOffsetMs"":116793,""mediaOffsetMs"":7303296},{""eventType"":""paused"",""sessionOffsetMs"":287320,""mediaOffsetMs"":7473373},{""eventType"":""playing"",""sessionOffsetMs"":423927,""mediaOffsetMs"":7473373},{""eventType"":""paused"",""sessionOffsetMs"":516130,""mediaOffsetMs"":7565478},{""eventType"":""playing"",""sessionOffsetMs"":576132,""mediaOffsetMs"":7565478},{""eventType"":""paused"",""sessionOffsetMs"":1247156,""mediaOffsetMs"":8236137},{""eventType"":""playing"",""sessionOffsetMs"":1339959,""mediaOffsetMs"":8236137},{""eventType"":""paused"",""sessionOffsetMs"":3021642,""mediaOffsetMs"":9917782}]"
Fabrice,It Chapter Two,SFR STB7 Set Top Box,2023-01-31 21:25:52,FR,[]
Fabrice,It Chapter Two,SFR STB7 Set Top Box,2023-01-31 21:05:42,FR,[]
Fabrice,It Chapter Two,SFR STB7 Set Top Box,2023-01-31 18:25:53,FR,[]
Fabrice,"Alice in Borderland: Season 2: ""Episode 6""",SFR STB7 Set Top Box,2023-01-31 17:32:50,FR,[]
Fabrice,"Alice in Borderland: Season 2: ""Episode 5""",SFR STB7 Set Top Box,2023-01-31 17:28:13,FR,[]
Fabrice,"Alice in Borderland: Season 2: ""Episode 5""",SFR STB7 Set Top Box,2023-01-31 14:16:51,FR,[]
Fabrice,"Alice in Borderland: Season 2: ""Episode 5""",SFR STB7 Set Top Box,2023-01-31 13:42:49,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":2230,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":24262,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":30278,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":38278,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":44294,""mediaOffsetMs"":48064},{""eventType"":""stopped"",""sessionOffsetMs"":1204230,""mediaOffsetMs"":1208000}]"
Fabrice,"Alice in Borderland: Season 2: ""Episode 4""",SFR STB7 Set Top Box,2023-01-31 13:16:52,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1459000},{""eventType"":""playing"",""sessionOffsetMs"":5109,""mediaOffsetMs"":1459000},{""eventType"":""playing"",""sessionOffsetMs"":19581,""mediaOffsetMs"":1473472},{""eventType"":""playing"",""sessionOffsetMs"":25597,""mediaOffsetMs"":1479488},{""eventType"":""playing"",""sessionOffsetMs"":33597,""mediaOffsetMs"":1487488},{""eventType"":""playing"",""sessionOffsetMs"":39613,""mediaOffsetMs"":1493504},{""eventType"":""paused"",""sessionOffsetMs"":744149,""mediaOffsetMs"":2189777},{""eventType"":""playing"",""sessionOffsetMs"":870050,""mediaOffsetMs"":2189777},{""eventType"":""paused"",""sessionOffsetMs"":1559076,""mediaOffsetMs"":2878780},{""eventType"":""stopped"",""sessionOffsetMs"":1560788,""mediaOffsetMs"":2879394}]"
Fabrice,Season 1 Inciting Incident Clip: La chica de nieve,SFR STB7 Set Top Box,2023-01-31 13:15:17,FR,"[{""eventType"":""start"",""sessionOffsetMs"":1820,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3718,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":15696,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":19633,""mediaOffsetMs"":16000},{""eventType"":""playing"",""sessionOffsetMs"":23691,""mediaOffsetMs"":20000},{""eventType"":""playing"",""sessionOffsetMs"":27651,""mediaOffsetMs"":24000},{""eventType"":""playing"",""sessionOffsetMs"":31691,""mediaOffsetMs"":28000},{""eventType"":""stopped"",""sessionOffsetMs"":81872,""mediaOffsetMs"":77320}]"
Fabrice,"1899: Season 1: ""The Key""",SFR STB7 Set Top Box,2023-01-30 19:46:04,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1732,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":18748,""mediaOffsetMs"":22016},{""eventType"":""playing"",""sessionOffsetMs"":26748,""mediaOffsetMs"":30016},{""eventType"":""playing"",""sessionOffsetMs"":34748,""mediaOffsetMs"":38016},{""eventType"":""playing"",""sessionOffsetMs"":42748,""mediaOffsetMs"":46016},{""eventType"":""paused"",""sessionOffsetMs"":461584,""mediaOffsetMs"":464486},{""eventType"":""reposition"",""sessionOffsetMs"":485788,""mediaOffsetMs"":430000},{""eventType"":""playing"",""sessionOffsetMs"":486955,""mediaOffsetMs"":426958},{""eventType"":""playing"",""sessionOffsetMs"":510013,""mediaOffsetMs"":450016},{""eventType"":""playing"",""sessionOffsetMs"":518013,""mediaOffsetMs"":458016},{""eventType"":""playing"",""sessionOffsetMs"":526013,""mediaOffsetMs"":466016},{""eventType"":""playing"",""sessionOffsetMs"":534013,""mediaOffsetMs"":474016},{""eventType"":""stopped"",""sessionOffsetMs"":2886103,""mediaOffsetMs"":2826106}]"
Fabrice,"1899: Season 1: ""The Storm""",SFR STB7 Set Top Box,2023-01-30 18:50:51,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4532,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":26548,""mediaOffsetMs"":22016},{""eventType"":""playing"",""sessionOffsetMs"":34548,""mediaOffsetMs"":30016},{""eventType"":""playing"",""sessionOffsetMs"":42548,""mediaOffsetMs"":38016},{""eventType"":""playing"",""sessionOffsetMs"":50548,""mediaOffsetMs"":46016},{""eventType"":""paused"",""sessionOffsetMs"":136540,""mediaOffsetMs"":131173},{""eventType"":""playing"",""sessionOffsetMs"":420144,""mediaOffsetMs"":131173},{""eventType"":""playing"",""sessionOffsetMs"":686987,""mediaOffsetMs"":398016},{""eventType"":""playing"",""sessionOffsetMs"":2614987,""mediaOffsetMs"":2326016},{""eventType"":""playing"",""sessionOffsetMs"":3102987,""mediaOffsetMs"":2814016},{""eventType"":""paused"",""sessionOffsetMs"":3315776,""mediaOffsetMs"":3027007},{""eventType"":""stopped"",""sessionOffsetMs"":3317404,""mediaOffsetMs"":3027455}]"
Fabrice,Season 1 Teaser: The Witcher: Blood Origin,SFR STB7 Set Top Box,2023-01-30 18:47:03,FR,"[{""eventType"":""start"",""sessionOffsetMs"":2227,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3447,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":15419,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":19376,""mediaOffsetMs"":16000},{""eventType"":""playing"",""sessionOffsetMs"":23428,""mediaOffsetMs"":20000},{""eventType"":""playing"",""sessionOffsetMs"":27393,""mediaOffsetMs"":24000},{""eventType"":""stopped"",""sessionOffsetMs"":59809,""mediaOffsetMs"":55666}]"
Fabrice,"Alice in Borderland: Season 2: ""Episode 4""",SFR STB7 Set Top Box,2023-01-30 16:02:29,FR,[]
Fabrice,"Alice in Borderland: Season 2: ""Episode 3""",SFR STB7 Set Top Box,2023-01-30 12:31:10,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4309,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":22523,""mediaOffsetMs"":17760},{""eventType"":""playing"",""sessionOffsetMs"":199423,""mediaOffsetMs"":17760},{""eventType"":""playing"",""sessionOffsetMs"":201695,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":209695,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":215711,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":223711,""mediaOffsetMs"":42048},{""eventType"":""paused"",""sessionOffsetMs"":745435,""mediaOffsetMs"":563759},{""eventType"":""playing"",""sessionOffsetMs"":844235,""mediaOffsetMs"":563759},{""eventType"":""paused"",""sessionOffsetMs"":1807560,""mediaOffsetMs"":1526768},{""eventType"":""playing"",""sessionOffsetMs"":1816360,""mediaOffsetMs"":1526768},{""eventType"":""paused"",""sessionOffsetMs"":2073872,""mediaOffsetMs"":1783997},{""eventType"":""playing"",""sessionOffsetMs"":2231874,""mediaOffsetMs"":1783997},{""eventType"":""paused"",""sessionOffsetMs"":3861833,""mediaOffsetMs"":3413666},{""eventType"":""playing"",""sessionOffsetMs"":3956834,""mediaOffsetMs"":3413666},{""eventType"":""stopped"",""sessionOffsetMs"":4251812,""mediaOffsetMs"":3708644}]"
Fabrice,"The Stranger: Limited Series: ""Episode 1""",SFR STB7 Set Top Box,2023-01-30 09:55:44,FR,[]
Fabrice,Kate,SFR STB7 Set Top Box,2023-01-30 09:55:21,FR,[]
Fabrice,Extraction,SFR STB7 Set Top Box,2023-01-30 09:55:09,FR,[]
Fabrice,The Mist,SFR STB7 Set Top Box,2023-01-30 09:55:01,FR,[]
Fabrice,"Watership Down: Limited Series: ""The Raid""",SFR STB7 Set Top Box,2023-01-30 09:54:32,FR,[]
Fabrice,He Never Died,SFR STB7 Set Top Box,2023-01-30 09:54:19,FR,[]
Fabrice,"American Vandal: Season 1: ""Hard Facts: Vandalism and Vulgarity""",SFR STB7 Set Top Box,2023-01-30 09:53:57,FR,[]
Fabrice,"The Circle France: Season 1: ""Hello Circle""",SFR STB7 Set Top Box,2023-01-30 09:53:43,FR,[]
Fabrice,"Locke & Key: Season 1: ""Welcome to Matheson""",SFR STB7 Set Top Box,2023-01-30 09:53:24,FR,[]
Fabrice,"The InBESTigators: Season 1: ""The Case of the Curious New Girl / The Case of the Disappearing Deliveries""",SFR STB7 Set Top Box,2023-01-30 09:53:15,FR,[]
Fabrice,"tick, tick...BOOM!",SFR STB7 Set Top Box,2023-01-30 09:52:45,FR,[]
Fabrice,Father of the Year,SFR STB7 Set Top Box,2023-01-30 09:52:32,FR,[]
Fabrice,The Next Karate Kid,SFR STB7 Set Top Box,2023-01-30 09:52:21,FR,[]
Fabrice,The Midnight Sky,SFR STB7 Set Top Box,2023-01-30 09:52:05,FR,[]
Fabrice,"Kingdom: Season 1: ""Episode 3""",SFR STB7 Set Top Box,2023-01-30 09:51:52,FR,[]
Fabrice,Glory,SFR STB7 Set Top Box,2023-01-30 09:51:40,FR,[]
Fabrice,Battleship,SFR STB7 Set Top Box,2023-01-30 09:51:28,FR,[]
Fabrice,Catch Me If You Can,SFR STB7 Set Top Box,2023-01-30 09:51:11,FR,[]
Fabrice,"Colony: Season 1: ""Pilot""",SFR STB7 Set Top Box,2023-01-30 09:50:58,FR,[]
Fabrice,"Marcella: Season 1: ""Episode 1""",SFR STB7 Set Top Box,2023-01-30 09:50:46,FR,[]
Fabrice,"Dark: Season 3: ""Life and Death""",SFR STB7 Set Top Box,2023-01-30 09:50:33,FR,[]
Fabrice,"How to Get Away With Murder: Season 1: ""Pilot""",SFR STB7 Set Top Box,2023-01-30 09:50:02,FR,[]
Fabrice,"Women at War: Limited Series: ""Episode 1""",SFR STB7 Set Top Box,2023-01-30 09:48:59,FR,[]
Fabrice,"Alice in Borderland: Season 2: ""Episode 2""",SFR STB7 Set Top Box,2023-01-30 08:52:31,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":1691,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":23723,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":29739,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":37739,""mediaOffsetMs"":42048},{""eventType"":""playing"",""sessionOffsetMs"":43755,""mediaOffsetMs"":48064},{""eventType"":""paused"",""sessionOffsetMs"":260364,""mediaOffsetMs"":263346},{""eventType"":""reposition"",""sessionOffsetMs"":260364,""mediaOffsetMs"":316149},{""eventType"":""playing"",""sessionOffsetMs"":261811,""mediaOffsetMs"":316149},{""eventType"":""playing"",""sessionOffsetMs"":290014,""mediaOffsetMs"":344352},{""eventType"":""playing"",""sessionOffsetMs"":298014,""mediaOffsetMs"":352352},{""eventType"":""playing"",""sessionOffsetMs"":304030,""mediaOffsetMs"":358368},{""eventType"":""stopped"",""sessionOffsetMs"":3330138,""mediaOffsetMs"":3384476}]"
Fabrice,"Alice in Borderland: Season 2: ""Episode 1""",SFR STB7 Set Top Box,2023-01-30 08:26:54,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1603000},{""eventType"":""playing"",""sessionOffsetMs"":6007,""mediaOffsetMs"":1603000},{""eventType"":""playing"",""sessionOffsetMs"":20639,""mediaOffsetMs"":1617632},{""eventType"":""playing"",""sessionOffsetMs"":28639,""mediaOffsetMs"":1625632},{""eventType"":""playing"",""sessionOffsetMs"":36639,""mediaOffsetMs"":1633632},{""eventType"":""playing"",""sessionOffsetMs"":42655,""mediaOffsetMs"":1639648},{""eventType"":""paused"",""sessionOffsetMs"":490091,""mediaOffsetMs"":2080569},{""eventType"":""playing"",""sessionOffsetMs"":605192,""mediaOffsetMs"":2080569},{""eventType"":""paused"",""sessionOffsetMs"":756293,""mediaOffsetMs"":2231242},{""eventType"":""playing"",""sessionOffsetMs"":887201,""mediaOffsetMs"":2231242},{""eventType"":""paused"",""sessionOffsetMs"":1539507,""mediaOffsetMs"":2883434},{""eventType"":""stopped"",""sessionOffsetMs"":1541487,""mediaOffsetMs"":2884042}]"
Fabrice,Season 2 Teaser: Record of Ragnarok,SFR STB7 Set Top Box,2023-01-30 08:25:37,FR,"[{""eventType"":""start"",""sessionOffsetMs"":3168,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3993,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":13564,""mediaOffsetMs"":9592},{""eventType"":""playing"",""sessionOffsetMs"":18997,""mediaOffsetMs"":14931},{""eventType"":""playing"",""sessionOffsetMs"":23372,""mediaOffsetMs"":19352},{""eventType"":""stopped"",""sessionOffsetMs"":71563,""mediaOffsetMs"":66775}]"
Fabrice,"Alice in Borderland: Season 2: ""Episode 1""",SFR STB7 Set Top Box,2023-01-29 21:45:41,FR,[]
Fabrice,"1899: Season 1: ""The Storm""",SFR STB7 Set Top Box,2023-01-29 21:44:48,FR,[]
Fabrice,"1899: Season 1: ""The Storm""",SFR STB7 Set Top Box,2023-01-29 21:43:32,FR,[]
Fabrice,"1899: Season 1: ""The Pyramid""",SFR STB7 Set Top Box,2023-01-29 19:37:43,FR,[]
Fabrice,"1899: Season 1: ""The Pyramid""",SFR STB7 Set Top Box,2023-01-29 16:51:56,FR,[]
Fabrice,Season 1 Teaser 2: The Chestnut Man,Samsung 2017 Kant-S DTV Smart TV,2023-01-29 14:56:57,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5771,""mediaOffsetMs"":0}]"
Fabrice,"1899: Season 1: ""The Calling""",SFR STB7 Set Top Box,2023-01-29 13:09:39,FR,[]
Fabrice,"1899: Season 1: ""The Fight""",SFR STB7 Set Top Box,2023-01-29 12:37:43,FR,[]
Fabrice,"1899: Season 1: ""The Fight""",SFR STB7 Set Top Box,2023-01-29 11:53:17,FR,[]
Fabrice,"1899: Season 1: ""The Fog""",SFR STB7 Set Top Box,2023-01-29 07:46:22,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1802,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":18818,""mediaOffsetMs"":22016},{""eventType"":""playing"",""sessionOffsetMs"":26818,""mediaOffsetMs"":30016},{""eventType"":""playing"",""sessionOffsetMs"":34818,""mediaOffsetMs"":38016},{""eventType"":""playing"",""sessionOffsetMs"":42818,""mediaOffsetMs"":46016},{""eventType"":""stopped"",""sessionOffsetMs"":3521802,""mediaOffsetMs"":3525000}]"
Fabrice,"1899: Season 1: ""The Boy""",SFR STB7 Set Top Box,2023-01-29 07:08:42,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1344000},{""eventType"":""playing"",""sessionOffsetMs"":4396,""mediaOffsetMs"":1344000},{""eventType"":""paused"",""sessionOffsetMs"":10056,""mediaOffsetMs"":1346604},{""eventType"":""playing"",""sessionOffsetMs"":83256,""mediaOffsetMs"":1346604},{""eventType"":""playing"",""sessionOffsetMs"":94668,""mediaOffsetMs"":1358016},{""eventType"":""playing"",""sessionOffsetMs"":102668,""mediaOffsetMs"":1366016},{""eventType"":""playing"",""sessionOffsetMs"":110668,""mediaOffsetMs"":1374016},{""eventType"":""playing"",""sessionOffsetMs"":118668,""mediaOffsetMs"":1382016},{""eventType"":""paused"",""sessionOffsetMs"":152657,""mediaOffsetMs"":1415628},{""eventType"":""playing"",""sessionOffsetMs"":175857,""mediaOffsetMs"":1415628},{""eventType"":""paused"",""sessionOffsetMs"":624165,""mediaOffsetMs"":1864059},{""eventType"":""playing"",""sessionOffsetMs"":833166,""mediaOffsetMs"":1864059},{""eventType"":""paused"",""sessionOffsetMs"":2260872,""mediaOffsetMs"":3291307},{""eventType"":""stopped"",""sessionOffsetMs"":2262946,""mediaOffsetMs"":3291875}]"
Fabrice,The 6th Day,SFR STB7 Set Top Box,2023-01-29 07:08:14,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4502,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8404,""mediaOffsetMs"":3253},{""eventType"":""stopped"",""sessionOffsetMs"":10507,""mediaOffsetMs"":3894}]"
Fabrice,The 6th Day_hook_04_16x9,SFR STB7 Set Top Box,2023-01-29 07:07:05,FR,"[{""eventType"":""start"",""sessionOffsetMs"":2180,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3566,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":65796,""mediaOffsetMs"":61478}]"
Fabrice,The Pale Blue Eye,iPad Air Cellular,2023-01-29 06:44:20,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":7172000},{""eventType"":""playing"",""sessionOffsetMs"":611,""mediaOffsetMs"":7172000},{""eventType"":""playing"",""sessionOffsetMs"":10611,""mediaOffsetMs"":7182000},{""eventType"":""stopped"",""sessionOffsetMs"":87989,""mediaOffsetMs"":7259000}]"
Fabrice,Teaser: Loving Adults,SFR STB7 Set Top Box,2023-01-28 21:32:09,FR,[]
Fabrice,Loving Adults,SFR STB7 Set Top Box,2023-01-28 21:32:00,FR,[]
Fabrice,Limited Series: Villain / Antagonist Clip: Treason,SFR STB7 Set Top Box,2023-01-28 21:29:52,FR,[]
Fabrice,Season 1 Teaser 2: Intimidad,SFR STB7 Set Top Box,2023-01-28 21:28:56,FR,[]
Fabrice,"Intimacy: Season 1: ""Lethal Media""",SFR STB7 Set Top Box,2023-01-28 21:28:39,FR,[]
Fabrice,Limited Series: Villain / Antagonist Clip: Treason,SFR STB7 Set Top Box,2023-01-28 21:28:31,FR,[]
Fabrice,Limited Series: Villain / Antagonist Clip: Treason,SFR STB7 Set Top Box,2023-01-28 21:28:12,FR,[]
Fabrice,The Pale Blue Eye,SFR STB7 Set Top Box,2023-01-28 19:01:32,FR,[]
Fabrice,The Pale Blue Eye,SFR STB7 Set Top Box,2023-01-28 18:59:25,FR,[]
Fabrice,The Pale Blue Eye,SFR STB7 Set Top Box,2023-01-28 11:38:23,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3151,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":79151,""mediaOffsetMs"":76000}]"
Fabrice,"1899: Season 1: ""The Boy""",SFR STB7 Set Top Box,2023-01-28 11:21:47,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":406000},{""eventType"":""playing"",""sessionOffsetMs"":6117,""mediaOffsetMs"":406000},{""eventType"":""playing"",""sessionOffsetMs"":18133,""mediaOffsetMs"":418016},{""eventType"":""playing"",""sessionOffsetMs"":26133,""mediaOffsetMs"":426016},{""eventType"":""playing"",""sessionOffsetMs"":34133,""mediaOffsetMs"":434016},{""eventType"":""playing"",""sessionOffsetMs"":42133,""mediaOffsetMs"":442016},{""eventType"":""paused"",""sessionOffsetMs"":951738,""mediaOffsetMs"":1344652},{""eventType"":""stopped"",""sessionOffsetMs"":954182,""mediaOffsetMs"":1344652}]"
Fabrice,Limited Series Trailer: Todo Dia a Mesma Noite (AKA The Endless Night),SFR STB7 Set Top Box,2023-01-28 11:21:36,FR,"[{""eventType"":""start"",""sessionOffsetMs"":2483,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3768,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5594,""mediaOffsetMs"":1129},{""eventType"":""stopped"",""sessionOffsetMs"":11202,""mediaOffsetMs"":1129}]"
Fabrice,Teaser: The Pale Blue Eye,SFR STB7 Set Top Box,2023-01-28 11:19:42,FR,[]
Fabrice,The Pale Blue Eye,SFR STB7 Set Top Box,2023-01-28 11:19:34,FR,[]
Fabrice,"1899: Season 1: ""The Boy""",SFR STB7 Set Top Box,2023-01-28 11:11:34,FR,[]
Fabrice,"1899: Season 1: ""The Ship""",SFR STB7 Set Top Box,2023-01-28 08:35:27,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2758,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":24774,""mediaOffsetMs"":22016},{""eventType"":""playing"",""sessionOffsetMs"":32774,""mediaOffsetMs"":30016},{""eventType"":""playing"",""sessionOffsetMs"":40774,""mediaOffsetMs"":38016},{""eventType"":""playing"",""sessionOffsetMs"":48774,""mediaOffsetMs"":46016},{""eventType"":""paused"",""sessionOffsetMs"":1191061,""mediaOffsetMs"":1187848},{""eventType"":""playing"",""sessionOffsetMs"":1243161,""mediaOffsetMs"":1187848},{""eventType"":""paused"",""sessionOffsetMs"":1304762,""mediaOffsetMs"":1249065},{""eventType"":""playing"",""sessionOffsetMs"":1371562,""mediaOffsetMs"":1249065},{""eventType"":""stopped"",""sessionOffsetMs"":3649658,""mediaOffsetMs"":3527161}]"
